Filename,Metodo,k,Tiempo
test2.png,DisjointSet con Arreglo,1500,8258.46
test1.jpg,DisjointSet con arbol,1500,11.7104
test2.png,DisjointSet con arbol,1500,10.4491
test1.jpg,DisjointSet con arbol y Path Compression,1500,14.5463
test2.png,DisjointSet con arbol y Path Compression,1500,14.0256
test1.jpg,DisjointSet con Arreglo,2000,8260.11
test2.png,DisjointSet con Arreglo,2000,8261.78
test1.jpg,DisjointSet con arbol,2000,11.2775
test2.png,DisjointSet con arbol,2000,10.5088
test1.jpg,DisjointSet con arbol y Path Compression,2000,14.5619
test2.png,DisjointSet con arbol y Path Compression,2000,14.2039
test1.jpg,DisjointSet con Arreglo,2500,8252.15
test2.png,DisjointSet con Arreglo,2500,8261.88
test1.jpg,DisjointSet con arbol,2500,11.2714
test2.png,DisjointSet con arbol,2500,10.4613
test1.jpg,DisjointSet con arbol y Path Compression,2500,14.5251
test2.png,DisjointSet con arbol y Path Compression,2500,14.3717
test1.jpg,DisjointSet con Arreglo,3000,8253.87
test2.png,DisjointSet con Arreglo,3000,8297.23
test1.jpg,DisjointSet con arbol,3000,11.2859
test2.png,DisjointSet con arbol,3000,10.4435
test1.jpg,DisjointSet con arbol y Path Compression,3000,14.5595
test2.png,DisjointSet con arbol y Path Compression,3000,14.1766
test1.jpg,DisjointSet con Arreglo,3500,8261.46
test2.png,DisjointSet con Arreglo,3500,8291.33
test1.jpg,DisjointSet con arbol,3500,11.6743
test2.png,DisjointSet con arbol,3500,10.5114
test1.jpg,DisjointSet con arbol y Path Compression,3500,14.5193
test2.png,DisjointSet con arbol y Path Compression,3500,14.2318
test1.jpg,DisjointSet con Arreglo,4000,8251
test2.png,DisjointSet con Arreglo,4000,8250.92
test1.jpg,DisjointSet con arbol,4000,11.2113
test2.png,DisjointSet con arbol,4000,10.5097
test1.jpg,DisjointSet con arbol y Path Compression,4000,14.6091
test2.png,DisjointSet con arbol y Path Compression,4000,14.1902
test1.jpg,DisjointSet con Arreglo,4500,8295.41
test2.png,DisjointSet con Arreglo,4500,8266.24
test1.jpg,DisjointSet con arbol,4500,11.2316
test2.png,DisjointSet con arbol,4500,10.4555
test1.jpg,DisjointSet con arbol y Path Compression,4500,14.7224
test2.png,DisjointSet con arbol y Path Compression,4500,14.1011
test1.jpg,DisjointSet con Arreglo,5000,8266.48
test2.png,DisjointSet con Arreglo,5000,8253.18
test1.jpg,DisjointSet con arbol,5000,11.2562
test2.png,DisjointSet con arbol,5000,11.0673
test1.jpg,DisjointSet con arbol y Path Compression,5000,14.8302
test2.png,DisjointSet con arbol y Path Compression,5000,14.1386
test1.jpg,DisjointSet con Arreglo,5500,8313.4
test2.png,DisjointSet con Arreglo,5500,8252.24
test1.jpg,DisjointSet con arbol,5500,11.2319
test2.png,DisjointSet con arbol,5500,10.5339
test1.jpg,DisjointSet con arbol y Path Compression,5500,17.0985
test2.png,DisjointSet con arbol y Path Compression,5500,14.1078
test1.jpg,DisjointSet con Arreglo,6000,8254.13
test2.png,DisjointSet con Arreglo,6000,8262.87
test1.jpg,DisjointSet con arbol,6000,11.2254
test2.png,DisjointSet con arbol,6000,14.5861
test1.jpg,DisjointSet con arbol y Path Compression,6000,14.6538
test2.png,DisjointSet con arbol y Path Compression,6000,14.1881
test1.jpg,DisjointSet con Arreglo,500,8267.27
test2.png,DisjointSet con Arreglo,500,8264.06
test1.jpg,DisjointSet con arbol,500,11.7051
test2.png,DisjointSet con arbol,500,10.5533
test1.jpg,DisjointSet con arbol y Path Compression,500,14.6708
test2.png,DisjointSet con arbol y Path Compression,500,14.5744
test1.jpg,DisjointSet con Arreglo,1000,8274.04
test2.png,DisjointSet con Arreglo,1000,8292.69
test1.jpg,DisjointSet con arbol,1000,11.5563
test2.png,DisjointSet con arbol,1000,10.4691
test1.jpg,DisjointSet con arbol y Path Compression,1000,14.5802
test2.png,DisjointSet con arbol y Path Compression,1000,14.2397
test1.jpg,DisjointSet con Arreglo,1500,8248.38
